"Match","Date","Team","Player ID","Full Name","Role","Played","Runs","Balls","4s","6s","SR","Dismissal","Overs","Maidens","Dots","Runs Conceded","Wickets","Econ","Catches","Stumpings","Run Outs","Pts Bat","Pts Bowl","Pts Field","Pts SR","Pts Econ","Pts XI","Fantasy Points","Source","In Squad List","Bat Order","L1 Recon","L2 Recon","Match Status","Recon Flag","Player Recon"
"Match 4 — MTBPH v MTTRR","2026-07-24","MTBPH","ci:1194959","Jacob Bethell","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 4 — MTBPH v MTTRR","2026-07-24","MTBPH","ci:256956","Laurie Evans","BAT","Y","0","0","0","0","","","","0","0","0","0","","0","0","0","0","0","0","0","0","4","4","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 4 — MTBPH v MTTRR","2026-07-24","MTBPH","ci:698315","Donovan Ferreira","WK","Y","22","9","0","3","244.4","","","0","0","0","0","","0","0","1","40","0","6","0","0","4","50","cricsheet · official","Y","4","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 4 — MTBPH v MTTRR","2026-07-24","MTBPH","ci:1213979","Mitchell Owen","AR","Y","6","3","0","1","200","caught","1.7","0","1","28","1","16.8","1","0","0","12","31","8","0","0","4","55","cricsheet · official","Y","5","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 4 — MTBPH v MTTRR","2026-07-24","MTBPH","ci:1263691","Rehan Ahmed","AR","Y","48","25","2","5","192","caught","1.7","0","1","21","0","12.6","0","0","0","90","1","0","0","0","4","95","cricsheet · official","Y","3","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 4 — MTBPH v MTTRR","2026-07-24","MTBPH","ci:1104697","Scott Currie","AR","Y","0","0","0","0","","","3.3","0","2","40","2","12","2","0","0","0","66","16","0","0","4","86","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 4 — MTBPH v MTTRR","2026-07-24","MTBPH","ci:643885","Saqib Mahmood","BOWL","Y","0","0","0","0","","","3.3","0","7","45","0","13.5","0","0","0","0","7","0","0","0","4","11","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 4 — MTBPH v MTTRR","2026-07-24","MTBPH","ci:330902","Mustafizur Rahman","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 4 — MTBPH v MTTRR","2026-07-24","MTBPH","ci:1333415","Usman Tariq","BOWL","Y","0","0","0","0","","","3.3","0","3","36","2","10.8","0","0","0","0","67","0","0","0","4","71","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 4 — MTBPH v MTTRR","2026-07-24","MTBPH","ci:766809","Jordan Thompson","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 4 — MTBPH v MTTRR","2026-07-24","MTBPH","ci:310525","Chris Wood","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 4 — MTBPH v MTTRR","2026-07-24","MTBPH","ci:1150964","Ethan Brookes","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 4 — MTBPH v MTTRR","2026-07-24","MTTRR","ci:959759","Finn Allen","BAT","Y","43","17","6","3","252.9","caught","","0","0","0","0","","1","0","0","89","0","8","0","0","4","101","cricsheet · official","Y","2","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 4 — MTBPH v MTTRR","2026-07-24","MTTRR","ci:521637","Ben Duckett","BAT","Y","49","25","6","2","196","caught","","0","0","0","0","","0","0","0","89","0","0","0","0","4","93","cricsheet · official","Y","1","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 4 — MTBPH v MTTRR","2026-07-24","MTTRR","ci:877051","Tom Banton","WK","Y","67","32","4","5","209.4","caught","","0","0","0","0","","1","0","0","121","0","8","0","0","4","133","cricsheet · official","Y","3","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 4 — MTBPH v MTTRR","2026-07-24","MTTRR","ci:297628","Sam Billings","WK","Y","12","9","2","0","133.3","caught","","0","0","0","0","","0","0","0","20","0","0","0","0","4","24","cricsheet · official","Y","5","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 4 — MTBPH v MTTRR","2026-07-24","MTTRR","ci:892749","Tim David","AR","Y","2","3","0","0","66.7","caught","","0","0","0","0","","0","0","0","2","0","0","0","0","4","6","cricsheet · official","Y","4","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 4 — MTBPH v MTTRR","2026-07-24","MTTRR","ci:362201","Lewis Gregory","AR","Y","1","2","0","0","50","caught and bowled","2.5","0","1","42","1","16.8","0","0","0","1","31","0","0","0","4","36","cricsheet · official","Y","7","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 4 — MTBPH v MTTRR","2026-07-24","MTTRR","ci:1172968","Dan Mousley","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 4 — MTBPH v MTTRR","2026-07-24","MTTRR","ci:502714","Mitchell Santner","AR","Y","7","8","0","0","87.5","run out","3.3","0","3","39","0","11.7","0","0","0","7","3","0","0","0","4","14","cricsheet · official","Y","6","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 4 — MTBPH v MTTRR","2026-07-24","MTTRR","ci:464626","Craig Overton","BOWL","Y","4","3","0","0","133.3","","1.7","0","6","9","0","5.4","1","0","0","4","6","8","0","0","4","22","cricsheet · official","Y","8","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 4 — MTBPH v MTTRR","2026-07-24","MTTRR","ci:506612","Matt Henry","BOWL","Y","0","0","0","0","","","2.5","0","4","48","0","19.2","0","0","0","0","4","0","0","0","4","8","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 4 — MTBPH v MTTRR","2026-07-24","MTTRR","ci:290948","Mohammad Amir","BOWL","Y","0","0","0","0","","","3.3","0","8","43","1","12.9","0","0","0","0","38","0","0","0","4","42","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 4 — MTBPH v MTTRR","2026-07-24","MTTRR","ci:310107","Danny Briggs","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
