"Match","Date","Team","Player ID","Full Name","Role","Played","Runs","Balls","4s","6s","SR","Dismissal","Overs","Maidens","Dots","Runs Conceded","Wickets","Econ","Catches","Stumpings","Run Outs","Pts Bat","Pts Bowl","Pts Field","Pts SR","Pts Econ","Pts XI","Fantasy Points","Source","In Squad List","Bat Order","L1 Recon","L2 Recon","Match Status","Recon Flag","Player Recon"
"Match 1 — JK v GG","2026-07-17","JK","ci:784369","Avishka Fernando","BAT","Y","34","21","2","3","161.9","caught","","0","0","0","0","","1","0","0","64","0","8","4","0","4","80","cricsheet · official","Y","1","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","JK","ci:1075863","Kamil Mishara","WK","Y","28","14","6","0","200","caught","","0","0","0","0","","0","0","0","56","0","0","6","0","4","66","cricsheet · official","Y","2","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","JK","ci:921509","Ibrahim Zadran","BAT","Y","2","3","0","0","66.7","caught","","0","0","0","0","","1","0","0","2","0","8","0","0","4","14","cricsheet · official","Y","3","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","JK","ci:342619","Bhanuka Rajapaksa","BAT","Y","2","5","0","0","40","caught","","0","0","0","0","","0","0","0","2","0","0","0","0","4","6","cricsheet · official","Y","5","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","JK","ci:56143","Shakib Al Hasan","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","JK","ci:1152427","Dunith Wellalage","AR","Y","40","24","4","2","166.7","caught and bowled","3","0","11","10","1","3.33","0","0","0","72","41","0","4","6","4","127","cricsheet · official","Y","6","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","JK","ci:1186658","Chamindu Wickramasinghe","AR","Y","24","10","1","3","240","run out","","0","0","0","0","","0","0","0","46","0","0","6","0","4","56","cricsheet · official","Y","8","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","JK","ci:1282477","Traveen Mathews","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","✓ clean","⚠ revised: not in official XI","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","JK","ci:538506","Taskin Ahmed","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","JK","ci:221140","David Wiese","AR","Y","15","19","0","1","78.9","caught","3","0","7","45","1","15","1","0","0","21","37","8","0","-6","4","64","cricsheet · official","Y","7","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","JK","ci:1462402","Kugathas Mathulan","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","JK","ci:793007","Dilshan Madushanka","BOWL","Y","0","0","0","0","","","2","0","2","40","0","20","0","0","0","0","2","0","0","-6","4","0","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","JK","ci:1126045","Nishan Madushka","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","JK","ci:960361","Sandeep Lamichhane","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","JK","ci:32966","Piyush Chawla","BOWL","Y","7","5","0","1","140","caught","4","0","7","43","2","10.75","1","0","0","13","67","8","0","-2","4","90","cricsheet · official","Y","9","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","JK","ci:384525","Zahoor Khan","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","JK","ci:379887","Lizaad Williams","BOWL","Y","0","2","0","0","0","","3","0","8","28","2","9.33","0","0","0","0","68","0","0","0","4","72","cricsheet · official","Y","11","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","JK","ci:1074333","Nuwanidu Fernando","BAT","Y","4","10","0","0","40","caught","1","0","2","7","0","7","2","0","0","4","2","16","-6","0","4","20","cricsheet · official","Y","4","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","JK","ci:801817","Mohommed Shiraz","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","JK","ci:1439495","Praveen Manisha","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","GG","ci:1027867","Lasith Croospulle","BAT","Y","1","4","0","0","25","caught","","0","0","0","0","","0","0","0","1","0","0","0","0","4","5","cricsheet · official","Y","2","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","GG","ci:326637","Chris Lynn","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","GG","ci:536936","Litton Das","WK","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","GG","ci:784367","Charith Asalanka","BAT","Y","65","38","7","3","171.1","caught","1","0","3","4","1","4","0","0","0","119","33","0","6","0","4","162","cricsheet · official","Y","3","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","GG","ci:348148","Mohammad Nawaz","AR","Y","21","9","0","3","233.3","caught","1","0","2","5","0","5","1","0","0","39","2","8","0","0","4","53","cricsheet · official","Y","7","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","GG","ci:437316","Dasun Shanaka","AR","Y","31","9","2","3","344.4","","3","0","7","28","1","9.33","1","0","0","61","37","8","0","0","4","110","cricsheet · official","Y","6","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","GG","ci:623695","Chamika Karunaratne","AR","Y","0","0","0","0","","","2","0","2","20","0","10","1","0","0","0","2","8","0","-2","4","12","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","GG","ci:1364326","Dinura Kalupahana","BOWL","Y","0","0","0","0","","","","0","0","0","0","","0","0","0","0","0","0","0","0","4","4","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","GG","ci:826689","Pramod Madushan","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","GG","ci:1306214","Eshan Malinga","BOWL","Y","0","0","0","0","","","3.7","0","15","26","4","7.09","0","0","0","0","151","0","0","0","4","155","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","GG","ci:1153149","Vijayakanth Viyaskanth","BOWL","Y","0","0","0","0","","","3","0","8","0","1","0","1","0","0","0","38","8","0","6","4","56","cricsheet · official","Y","","⚠ wkts 0/1 (cricapi/ESPN)","⚠ revised: wkts 0→1","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 1 — JK v GG","2026-07-17","GG","ci:629063","Mehidy Hasan Miraz","AR","Y","10","17","1","0","58.8","caught","2","0","5","29","0","14.5","1","0","0","14","5","8","-4","-6","4","21","cricsheet · official","Y","4","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","GG","ci:772361","Sam Harper","WK","Y","40","19","8","1","210.5","caught","","0","0","0","0","","0","0","0","82","0","0","6","0","4","92","cricsheet · official","Y","1","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","GG","ci:633660","Virandeep Singh","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","⚠ revised: not in official XI","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","GG","ci:1203669","Akif Javed","BOWL","Y","0","0","0","0","","","4","0","13","31","2","7.75","0","0","0","0","73","0","0","0","4","77","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 1 — JK v GG","2026-07-17","GG","ci:499594","Kasun Rajitha","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","GG","ci:693975","Sahan Arachchige","AR","Y","35","24","3","2","145.8","caught","","0","0","0","0","","1","0","0","63","0","8","2","0","4","77","cricsheet · official","Y","5","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","GG","ci:950405","Tharindu Rathnayake","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","GG","ci:1175296","Sachindu Colombage","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","GG","ci:1437704","Uri Koththigoda","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","JK","ci:990031","Towhid Hridoy","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","GG","ci:410765","Nurul Hasan","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","GG","ci:1070229","Milan Ratnayake","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 1 — JK v GG","2026-07-17","JK","","T Mathew","AR","Y","6","7","1","0","85.7","bowled","4","0","8","38","0","9.5","0","0","0","10","8","0","0","0","4","22","cricsheet · official","N","10","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","KR","ci:1161050","Sediqullah Atal","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","KR","ci:1364325","Vishen Halambage","BAT","Y","2","5","0","0","40","caught","","0","0","0","0","","0","0","0","2","0","0","0","0","4","6","cricsheet · official","Y","1","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","KR","ci:300631","Kusal Perera","WK","Y","8","5","2","0","160","caught","","0","0","0","0","","0","0","0","16","0","0","0","0","4","20","cricsheet · official","Y","2","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","KR","ci:784379","Wanindu Hasaranga","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","⚠ revised: not in official XI","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","KR","ci:49764","Angelo Mathews","AR","Y","8","8","1","0","100","bowled","1","0","0","13","0","13","0","0","0","12","0","0","0","0","4","16","cricsheet · official","Y","5","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 2 — KR v DS","2026-07-18","KR","ci:477021","Vijay Shankar","AR","Y","41","18","3","3","227.8","","","0","0","0","0","","2","0","0","75","0","16","6","0","4","101","cricsheet · official","Y","7","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","KR","ci:8917","Moeen Ali","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","KR","ci:1253695","Pawan Sandesh","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","KR","ci:826901","Daniel Sams","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","KR","ci:786925","Asitha Fernando","BOWL","Y","0","0","0","0","","","4","0","0","52","1","13","0","0","0","0","38","0","0","-6","4","36","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 2 — KR v DS","2026-07-18","KR","ci:1364328","Garuka Sanketh","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","KR","ci:955235","Nuwan Thushara","BOWL","Y","0","0","0","0","","","4","0","0","35","2","8.75","0","0","0","0","68","0","0","0","4","72","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 2 — KR v DS","2026-07-18","KR","ci:712219","Zahir Khan","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","KR","ci:949473","Brandon McMullen","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","KR","ci:704693","Lahiru Udara","BAT","Y","44","28","5","2","157.1","caught","","0","0","0","0","","0","0","0","80","0","0","4","0","4","88","cricsheet · official","Y","3","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","KR","ci:721041","Dushan Hemantha","AR","Y","7","7","1","0","100","","4","0","0","26","2","6.5","0","0","0","11","60","0","0","2","4","77","cricsheet · official","Y","8","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 2 — KR v DS","2026-07-18","KR","ci:985497","Muditha Lakshan","BOWL","Y","0","0","0","0","","","","0","0","0","0","","0","0","0","0","0","0","0","0","4","4","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","KR","ci:823509","Dale Phillips","BAT","Y","52","39","5","2","133.3","caught","","0","0","0","0","","0","0","0","92","0","0","2","0","4","98","cricsheet · official","Y","4","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","KR","ci:1329936","Sahan Mihira","WK","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","KR","ci:1075869","Isitha Wijesundera","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","KR","ci:1072470","Shaheen Shah Afridi","BOWL","Y","0","0","0","0","","","3","0","0","41","1","13.67","1","0","0","0","30","8","0","-6","4","36","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 2 — KR v DS","2026-07-18","DS","ci:647785","Sahibzada Farhan","BAT","Y","23","13","4","0","176.9","caught","","0","0","0","0","","0","0","0","39","0","0","6","0","4","49","cricsheet · official","Y","2","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","DS","ci:429754","Niroshan Dickwella","WK","Y","7","4","0","1","175","bowled","","0","0","0","0","","1","0","0","13","0","8","0","0","4","25","cricsheet · official","Y","3","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","DS","ci:269280","Reeza Hendricks","BAT","Y","87","50","11","2","174","","","0","0","0","0","","0","0","0","155","0","0","6","0","4","165","cricsheet · official","Y","4","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","DS","ci:300628","Dinesh Chandimal","BAT","Y","8","5","0","1","160","caught","","0","0","0","0","","0","0","0","14","0","0","0","0","4","18","cricsheet · official","Y","1","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","DS","ci:1171180","Pavan Rathnayake","BAT","Y","7","5","1","0","140","caught","","0","0","0","0","","1","0","0","11","0","8","0","0","4","23","cricsheet · official","Y","5","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","DS","ci:596436","Marques Ackerman","BAT","Y","16","15","2","0","106.7","lbw","","0","0","0","0","","0","0","0","24","0","0","0","0","4","28","cricsheet · official","Y","6","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","DS","ci:629084","Ramesh Mendis","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","DS","ci:1379076","Gayana Weerasinghe","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","DS","ci:1138316","Maheesh Theekshana","BOWL","Y","0","0","0","0","","","4","0","0","33","1","8.25","1","0","0","0","30","8","0","0","4","42","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 2 — KR v DS","2026-07-18","DS","ci:574178","Akila Dananjaya","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","DS","ci:552152","Dushmantha Chameera","BOWL","Y","0","0","0","0","","","4","0","0","39","1","9.75","0","0","0","0","30","0","0","0","4","34","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 2 — KR v DS","2026-07-18","DS","ci:352048","Gulbadin Naib","AR","Y","46","23","2","4","200","","2","0","0","19","2","9.5","0","0","0","82","68","0","6","0","4","160","cricsheet · official","Y","8","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 2 — KR v DS","2026-07-18","DS","ci:1185538","Mohammad Wasim","BOWL","Y","0","0","0","0","","","4","0","0","39","2","9.75","0","0","0","0","60","0","0","0","4","64","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 2 — KR v DS","2026-07-18","DS","ci:334621","Shadley van Schalkwyk","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","DS","ci:974175","Fazalhaq Farooqi","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","DS","ci:792519","Dhananjaya Lakshan","AR","Y","6","6","0","0","100","caught","2","0","0","25","0","12.5","1","0","0","6","0","8","0","-6","4","12","cricsheet · official","Y","7","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 2 — KR v DS","2026-07-18","DS","ci:727399","Sachitha Jayatilake","WK","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 2 — KR v DS","2026-07-18","DS","ci:784375","Vishva Kumara","BOWL","Y","0","0","0","0","","","4","0","0","30","0","7.5","1","0","0","0","0","8","0","0","4","12","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 2 — KR v DS","2026-07-18","DS","ci:784375","Vishva Kumara","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 2 — KR v DS","2026-07-18","KR","","PWH de Silva","AR","Y","21","10","1","2","210","caught","4","0","4","37","0","9.25","1","0","0","37","4","8","6","0","4","59","cricsheet · official","N","6","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — GG v CK","2026-07-18","GG","ci:1027867","Lasith Croospulle","BAT","Y","17","12","3","0","141.7","caught","","0","0","0","0","","0","0","0","29","0","0","2","0","4","35","cricsheet · official","Y","2","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — GG v CK","2026-07-18","GG","ci:326637","Chris Lynn","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — GG v CK","2026-07-18","GG","ci:536936","Litton Das","WK","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — GG v CK","2026-07-18","GG","ci:784367","Charith Asalanka","BAT","Y","28","21","0","2","133.3","caught","","0","0","0","0","","0","0","0","44","0","0","2","0","4","50","cricsheet · official","Y","4","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — GG v CK","2026-07-18","GG","ci:348148","Mohammad Nawaz","AR","Y","16","8","0","2","200","","4","0","6","39","1","9.75","0","0","0","28","36","0","0","0","4","68","cricsheet · official","Y","7","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — GG v CK","2026-07-18","GG","ci:437316","Dasun Shanaka","AR","Y","8","6","1","0","133.3","bowled","2","1","8","16","1","8","0","0","1","12","58","12","0","0","4","86","cricsheet · official","Y","6","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — GG v CK","2026-07-18","GG","ci:623695","Chamika Karunaratne","AR","Y","0","0","0","0","","","2","0","5","25","0","12.5","0","0","0","0","5","0","0","-6","4","3","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending","⚠ official revision"
"Match 3 — GG v CK","2026-07-18","GG","ci:1364326","Dinura Kalupahana","BOWL","Y","0","0","0","0","","","","0","0","0","0","","0","0","0","0","0","0","0","0","4","4","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — GG v CK","2026-07-18","GG","ci:826689","Pramod Madushan","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — GG v CK","2026-07-18","GG","ci:1306214","Eshan Malinga","BOWL","Y","0","0","0","0","","","4","0","7","42","1","10.5","0","0","0","0","45","0","0","-2","4","47","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — GG v CK","2026-07-18","GG","ci:1153149","Vijayakanth Viyaskanth","BOWL","Y","0","0","0","0","","","4","0","8","24","0","6","0","0","0","0","8","0","0","2","4","14","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — GG v CK","2026-07-18","GG","ci:629063","Mehidy Hasan Miraz","AR","Y","13","9","2","0","144.4","caught","","0","0","0","0","","2","0","0","21","0","16","0","0","4","41","cricsheet · official","Y","3","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — GG v CK","2026-07-18","GG","ci:772361","Sam Harper","WK","Y","65","45","6","3","144.4","caught","","0","0","0","0","","2","0","0","115","0","16","2","0","4","137","cricsheet · official","Y","1","⚠ runs 65/66 (cricapi/ESPN)","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — GG v CK","2026-07-18","GG","ci:633660","Virandeep Singh","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — GG v CK","2026-07-18","GG","ci:1203669","Akif Javed","BOWL","Y","0","0","0","0","","","4","0","12","40","4","10","1","0","0","0","140","8","0","-2","4","150","cricsheet · official","Y","","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — GG v CK","2026-07-18","GG","ci:499594","Kasun Rajitha","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — GG v CK","2026-07-18","GG","ci:693975","Sahan Arachchige","AR","Y","38","16","7","0","237.5","","","0","0","0","0","","0","0","0","70","0","0","6","0","4","80","cricsheet · official","Y","5","✓ clean","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — GG v CK","2026-07-18","GG","ci:950405","Tharindu Rathnayake","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — GG v CK","2026-07-18","GG","ci:1175296","Sachindu Colombage","AR","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — GG v CK","2026-07-18","GG","ci:1437704","Uri Koththigoda","BOWL","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
"Match 3 — GG v CK","2026-07-18","CK","ci:1393938","Sharujan Shanmuganathan","BAT","N","","","","","","","","","","","","","","","","","","","","","","","cricsheet · official","Y","","","✓ complete","COMPLETED_FLAGGED","⚠ official revision pending",""
